timestamp,change,NI,EI,SI,WI,NO,EO,SO,WO,N_TL,E_TL,S_TL,W_TL
1434.0,0.0,0.05208333333333333,0.0636574074074074,0.05208333333333333,0.05208333333333333,0.0,0.0,0.0,0.07009345794392524,0.0,1.0,0.0,0.0
1437.0,0.0,0.05208333333333333,0.057870370370370364,0.05208333333333333,0.057870370370370364,0.023364485981308414,0.0,0.023364485981308414,0.07009345794392524,0.0,1.0,0.0,0.0
1440.0,1.0,0.05208333333333333,0.05208333333333333,0.057870370370370364,0.057870370370370364,0.023364485981308414,0.0,0.04672897196261683,0.07009345794392524,0.0,0.0,0.0,1.0
1443.0,0.0,0.05208333333333333,0.05208333333333333,0.057870370370370364,0.05208333333333333,0.0,0.0,0.023364485981308414,0.09345794392523366,0.0,0.0,0.0,1.0
1446.0,0.0,0.05208333333333333,0.05208333333333333,0.057870370370370364,0.046296296296296294,0.0,0.0,0.0,0.09345794392523366,0.0,0.0,0.0,1.0
1449.0,0.0,0.05208333333333333,0.05208333333333333,0.057870370370370364,0.046296296296296294,0.0,0.023364485981308414,0.023364485981308414,0.09345794392523366,0.0,0.0,0.0,1.0
1452.0,1.0,0.05208333333333333,0.05208333333333333,0.057870370370370364,0.04050925925925926,0.0,0.04672897196261683,0.023364485981308414,0.09345794392523366,1.0,0.0,0.0,0.0
1455.0,0.0,0.046296296296296294,0.057870370370370364,0.0636574074074074,0.04050925925925926,0.0,0.04672897196261683,0.023364485981308414,0.09345794392523366,1.0,0.0,0.0,0.0
1458.0,0.0,0.046296296296296294,0.057870370370370364,0.0636574074074074,0.04050925925925926,0.0,0.04672897196261683,0.023364485981308414,0.09345794392523366,1.0,0.0,0.0,0.0
1461.0,0.0,0.04050925925925926,0.057870370370370364,0.0636574074074074,0.04050925925925926,0.0,0.04672897196261683,0.04672897196261683,0.09345794392523366,1.0,0.0,0.0,0.0
1464.0,1.0,0.03472222222222222,0.057870370370370364,0.0636574074074074,0.04050925925925926,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1467.0,0.0,0.03472222222222222,0.057870370370370364,0.0636574074074074,0.04050925925925926,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1470.0,0.0,0.03472222222222222,0.057870370370370364,0.0636574074074074,0.04050925925925926,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1473.0,0.0,0.03472222222222222,0.057870370370370364,0.0636574074074074,0.046296296296296294,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1476.0,1.0,0.03472222222222222,0.057870370370370364,0.0636574074074074,0.046296296296296294,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1479.0,0.0,0.03472222222222222,0.057870370370370364,0.0636574074074074,0.05208333333333333,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1482.0,0.0,0.04050925925925926,0.057870370370370364,0.06944444444444443,0.05208333333333333,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1485.0,0.0,0.04050925925925926,0.057870370370370364,0.06944444444444443,0.05208333333333333,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1488.0,1.0,0.04050925925925926,0.057870370370370364,0.06944444444444443,0.05208333333333333,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1491.0,0.0,0.046296296296296294,0.057870370370370364,0.06944444444444443,0.05208333333333333,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1494.0,0.0,0.046296296296296294,0.057870370370370364,0.06944444444444443,0.05208333333333333,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1497.0,0.0,0.046296296296296294,0.057870370370370364,0.06944444444444443,0.057870370370370364,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1500.0,1.0,0.046296296296296294,0.057870370370370364,0.07523148148148148,0.0636574074074074,0.0,0.07009345794392524,0.04672897196261683,0.11682242990654207,0.0,0.0,1.0,0.0
1503.0,0.0,0.046296296296296294,0.057870370370370364,0.07523148148148148,0.0636574074074074,0.0,0.04672897196261683,0.023364485981308414,0.09345794392523366,0.0,0.0,1.0,0.0
1506.0,0.0,0.046296296296296294,0.057870370370370364,0.07523148148148148,0.06944444444444443,0.0,0.04672897196261683,0.0,0.09345794392523366,0.0,0.0,1.0,0.0
1509.0,0.0,0.046296296296296294,0.057870370370370364,0.06944444444444443,0.06944444444444443,0.0,0.023364485981308414,0.0,0.07009345794392524,0.0,0.0,1.0,0.0
1512.0,1.0,0.046296296296296294,0.057870370370370364,0.0636574074074074,0.06944444444444443,0.0,0.0,0.0,0.07009345794392524,0.0,1.0,0.0,0.0
1515.0,0.0,0.046296296296296294,0.057870370370370364,0.0636574074074074,0.06944444444444443,0.0,0.0,0.0,0.04672897196261683,0.0,1.0,0.0,0.0
1518.0,0.0,0.046296296296296294,0.05208333333333333,0.0636574074074074,0.06944444444444443,0.023364485981308414,0.0,0.0,0.023364485981308414,0.0,1.0,0.0,0.0
1521.0,0.0,0.046296296296296294,0.046296296296296294,0.0636574074074074,0.06944444444444443,0.04672897196261683,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1524.0,1.0,0.046296296296296294,0.046296296296296294,0.0636574074074074,0.06944444444444443,0.04672897196261683,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1527.0,0.0,0.046296296296296294,0.05208333333333333,0.0636574074074074,0.0636574074074074,0.04672897196261683,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1530.0,0.0,0.046296296296296294,0.05208333333333333,0.0636574074074074,0.0636574074074074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1533.0,0.0,0.046296296296296294,0.05208333333333333,0.0636574074074074,0.057870370370370364,0.0,0.023364485981308414,0.0,0.0,0.0,0.0,0.0,1.0
1536.0,1.0,0.046296296296296294,0.05208333333333333,0.06944444444444443,0.05208333333333333,0.0,0.04672897196261683,0.0,0.0,0.0,0.0,1.0,0.0
1539.0,0.0,0.046296296296296294,0.05208333333333333,0.0636574074074074,0.05208333333333333,0.023364485981308414,0.023364485981308414,0.0,0.0,0.0,0.0,1.0,0.0
